checkpoint_step,method,view,candidate_count,state_count,proposal_seed_count,direct_selection_eligible,oracle_lift_mean,oracle_lift_median,selected_lift_mean,selected_lift_median,predicted_lift_mean,predicted_lift_median,selector_capture_raw_mean,selector_capture_raw_median,selector_capture_display_mean,selector_capture_display_median,qw_qa_exploitation_gap_mean,qw_qa_exploitation_gap_median,teacher_twin_directional_agreement_mean,teacher_twin_directional_agreement_median,teacher_twin_disagreement_median_mean,teacher_twin_disagreement_median_median,selected_twin_disagreement_mean,selected_twin_disagreement_median,oracle_twin_disagreement_mean,oracle_twin_disagreement_median,random_candidate_twin_disagreement_mean,random_candidate_twin_disagreement_median,qw_pairwise_accuracy_mean,qw_pairwise_accuracy_median,qw_spearman_mean,qw_spearman_median,qw_top1_agreement_mean,qw_top1_agreement_median,latent_pairwise_rms_mean,latent_pairwise_rms_median,decoded_action_pairwise_rms_mean,decoded_action_pairwise_rms_median,tanh_saturation_fraction_mean,tanh_saturation_fraction_median,tanh_saturation_applicable_mean,tanh_saturation_applicable_median,tanh_generated_candidate_fraction_mean,tanh_generated_candidate_fraction_median,scaled_boundary_or_outside_fraction_mean,scaled_boundary_or_outside_fraction_median,out_of_envelope_fraction_mean,out_of_envelope_fraction_median,oracle_lift_ci95_low,oracle_lift_ci95_high,selected_lift_ci95_low,selected_lift_ci95_high,selected_vs_random_twin_disagreement_ratio,oracle_lift_to_twin_disagreement_ratio
500000,g_mix,augmentation,32,512,4,1,8.719844587147236,3.938323974609375,0.3506448194384575,0.1957550048828125,3.578329092822969,2.652008056640625,-0.5804253481757007,-0.019647062860441832,0.22262384452466077,0.1649351907711724,3.2276842733845115,2.3710784912109375,0.6951429857419966,0.700100806451613,9.855993734672666,4.691825866699219,9.850866781547666,4.423627853393555,6.611558808945119,2.5571746826171875,10.438397666206583,5.341794967651367,0.6704490656135891,0.7114415322580645,0.47468741946548976,0.6061217008797655,0.05419921875,0.0,3.868553696414258,3.8564748766106742,0.8913507673253799,0.8455541967219545,0.031737009684244796,0.015462239583333334,1.0,1.0,1.0,1.0,0.031737009684244796,0.015462239583333334,0.0,0.0,7.406783390557393,10.236723869852721,0.11937192585319281,0.5817589894402772,0.8281163691571817,0.8394011385976808
500000,g_mix,augmentation,64,512,4,1,10.194484033621848,4.752813339233398,0.29018345288932323,0.1171722412109375,4.115132893435657,3.0353851318359375,-0.3174131979583186,-0.022325330496992788,0.19682470906371968,0.1535702589237035,3.824949440546334,2.7432098388671875,0.6952487599561625,0.7023883066977825,9.893810909241438,4.776956558227539,9.885790857486427,4.64349365234375,6.260448636487126,2.3345184326171875,10.47406669731572,5.320855408906937,0.6681630730360365,0.7080233134920635,0.47363273874842016,0.600555173992674,0.01904296875,0.0,3.8728693206334985,3.8615588187812593,0.8921267051333466,0.8494882495273475,0.03174018859863281,0.015543619791666666,1.0,1.0,1.0,1.0,0.03174018859863281,0.015543619791666666,0.0,0.0,8.654705588752403,11.807784618902952,0.04213259341195226,0.520389677817002,0.8726968307709875,0.9949458994027154
500000,g_prior_exact,augmentation,1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,9.984830040484667,4.489654541015625,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04164632161458333,0.010416666666666666,1.0,1.0,1.0,1.0,0.04164632161458333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500000,g_prior_exact,augmentation,2,512,4,0,2.1969018522650003,0.0411529541015625,0.03237919509410858,0.0,0.023802809417247772,0.0,0.001953125,0.0,0.001953125,0.0,-0.00857638567686081,0.0,0.7412109375,0.75,11.404948708135635,5.8625640869140625,9.977562235668302,4.489654541015625,9.16442837473005,4.3782196044921875,11.404948708135635,5.8625640869140625,0.78125,0.75,0.5625,0.5,0.78125,0.75,5.757793797880819,5.745088807953493,1.2953326039961863,1.2248686248501004,0.04164632161458333,0.010416666666666666,1.0,1.0,0.5,0.5,0.18513997395833331,0.17708333333333331,0.15965779622395831,0.16145833333333331,1.599847658514045,2.930461619491688,-0.0003026314079761505,0.09349426589906215,0.7658175628368935,0.007019616927245328
500000,g_prior_exact,augmentation,4,512,4,0,5.02391788829118,1.036407470703125,0.020446213893592358,0.0,0.02838873490691185,0.0,0.0022126681482028455,0.0,0.0023449054340042522,0.0,0.007942521013319492,0.0,0.7034505208333333,0.7083333333333334,11.085173863451928,6.096412658691406,9.987173757515848,4.47475528717041,8.301433227956295,4.1650848388671875,12.065540843410417,6.672641754150391,0.6747233072916667,0.7083333333333334,0.40888671875,0.5,0.56640625,0.5,6.370086267124976,6.367652389449481,1.4168151175337709,1.3640508732622183,0.04164632161458333,0.010416666666666666,1.0,1.0,0.25,0.25,0.25605265299479163,0.2526041666666667,0.23841349283854166,0.23958333333333334,4.032944158720784,6.091029944922774,-0.03770541229750961,0.093875644239597,0.6706122480480999,0.17000284080598796
500000,g_prior_exact,augmentation,8,512,4,0,7.9542726669460535,2.5113372802734375,0.024884020909667015,0.0,0.042394014075398445,0.0,0.002596856416502983,0.0,0.0033347455571263005,0.0,0.01750999316573143,0.0,0.6830415271577381,0.6941137566137566,10.722371709533036,5.863525390625,9.95332797896117,4.489654541015625,7.768718795850873,3.9905242919921875,12.227698800095823,7.113901853561401,0.6222530950314153,0.6339285714285714,0.31458664649425666,0.35119047619047616,0.3779296875,0.25,6.664142301988717,6.667935028318862,1.477793870414068,1.4329326655907124,0.04164632161458333,0.010416666666666666,1.0,1.0,0.125,0.125,0.29261016845703125,0.2923177083333333,0.2788340250651042,0.27864583333333337,6.423670818586833,9.515246734186075,-0.036131050623953345,0.11632508242037141,0.6311099918771004,0.42829818461922803
500000,g_prior_exact,augmentation,16,512,4,0,11.52872090227902,4.513738632202148,0.013807505369186401,0.0,0.05008484981954098,0.0,-0.004915518227588118,0.0,0.0030104984044552908,0.0,0.036277344450354576,0.0,0.6759287943693102,0.6791666666666667,10.608374405186623,5.971885681152344,9.968739273957908,4.489654541015625,7.741556579247117,3.6824874877929688,12.320059008547105,7.030512809753418,0.593459048658526,0.596875,0.25590819889644933,0.26838235294117646,0.24365234375,0.0,6.797282552586816,6.794544575150833,1.5067215081136736,1.4679201890284657,0.04164632161458333,0.010416666666666666,1.0,1.0,0.0625,0.0625,0.30960210164388025,0.3092447916666667,0.29782231648763025,0.2981770833333333,9.597362863551826,13.77857574073132,-0.05622135060839355,0.10367921285796909,0.6385955992836163,0.755831386131151
500000,g_prior_exact,augmentation,32,512,4,0,14.746411256492138,5.62884521484375,0.184119607321918,0.0,0.08811028487980366,0.0,-0.0015114576922331808,0.0,0.00638088607221528,0.0,-0.09600932244211435,0.0,0.6730411931022676,0.669858870967742,10.686205335892737,6.0717010498046875,10.018655995838344,4.489654541015625,7.251490185037255,3.461334228515625,12.419997516379226,7.135780394077301,0.5815231487315189,0.580141129032258,0.2312260742139271,0.23290872434017598,0.146484375,0.0,6.863440743820066,6.864252010843373,1.5184565781744475,1.4773673550387043,0.04164632161458333,0.010416666666666666,1.0,1.0,0.03125,0.03125,0.31833839416503906,0.31803385416666663,0.3075739542643229,0.3076171875,12.366595465363934,17.427871404262255,-0.0212341642472893,0.5051726080011575,0.629174987607808,0.9270623123028787
500000,g_prior_exact,augmentation,64,512,4,0,17.65841856598854,7.0894269943237305,0.21210413053631783,0.0,0.13793882820755243,0.0,-0.0031332384440514484,0.0,0.008924638838516935,0.0,-0.07416530232876539,0.0,0.6714313052687222,0.671875,10.643464560387656,6.254676818847656,10.06323863286525,4.583366394042969,6.768027171492577,3.3793716430664062,12.385536714507907,7.3338563442230225,0.5732367474883777,0.5698784722222222,0.21182210377559857,0.20455013736263733,0.087890625,0.0,6.895501152695905,6.893886543192444,1.5248927818532918,1.474931322867858,0.04164632161458333,0.010416666666666666,1.0,1.0,0.015625,0.015625,0.3228721618652344,0.3229166666666667,0.3125292460123698,0.31266276041666663,15.057328690728173,20.61085095182061,-0.02393346424214542,0.5329730638768521,0.6249599363441783,1.1334601610367243
500000,g_prior_exact,native_source,1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.066866509616375,6.790786266326904,12.066866509616375,6.790786266326904,12.066866509616375,6.790786266326904,12.066866509616375,6.790786266326904,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286539713541667,0.3229166666666667,0.3185221354166667,0.32291666666666663,0.0,0.0,0.0,0.0,1.0,0.0
500000,g_prior_exact,native_source,2,512,4,0,7.771926598623395,3.170928955078125,1.7013772446662188,0.5208587646484375,18.691251345910132,8.413595199584961,0.283203125,0.25,0.283203125,0.25,16.989874101243913,7.327420234680176,0.662109375,0.75,12.445966942701489,7.008796691894531,11.857728415168822,6.297119140625,10.348860657773912,5.6127166748046875,12.445966942701489,7.008796691894531,0.56640625,0.5,0.1328125,0.0,0.56640625,0.5,6.877104098937942,6.863820473021484,1.5018498777752813,1.4556131619240218,0.0,0.0,0.0,0.0,0.0,0.0,0.328643798828125,0.328125,0.31891886393229163,0.31770833333333337,6.485883160121739,9.201673005055635,0.5622079124674201,2.9648034736979745,0.898459381466641,0.45242130631998667
500000,g_prior_exact,native_source,4,512,4,0,14.967809396795928,6.5417327880859375,3.343811904080212,1.2452545166015625,31.263269647955894,14.063701629638672,-0.4557595462445927,0.25,0.3542022329242052,0.339761255225443,27.919457743875682,12.308074951171875,0.6656087239583333,0.6666666666666667,11.498958143871278,6.623817443847656,12.07701625302434,6.3026123046875,9.044521018862724,4.987998962402344,12.586049960693344,7.3309326171875,0.5713704427083334,0.5833333333333333,0.16904296875,0.15000000000000005,0.33349609375,0.25,6.905648210065896,6.895504406438548,1.5160215901141458,1.466424873266621,0.0,0.0,0.0,0.0,0.0,0.0,0.3278045654296875,0.32552083333333337,0.31804402669270837,0.31770833333333337,12.97066627368331,17.113584709446876,1.9675964121939615,4.762911073537543,0.8597285821330447,0.9876076512588733
500000,g_prior_exact,native_source,8,512,4,0,20.526661179959774,8.976333618164062,4.789103641174734,1.6348724365234375,43.27179704327136,18.735260009765625,-0.5648125126692031,0.1391284042163607,0.3508039015395929,0.3342888194422484,38.48269340209663,17.019515991210938,0.6643441013558201,0.6696428571428572,10.883288546930999,6.25555419921875,11.837389081716537,6.2426300048828125,8.252800316549838,4.21710205078125,12.487953358737286,7.271980285644531,0.5694282975777116,0.5714285714285714,0.18184821259486408,0.18452380952380953,0.1904296875,0.25,6.926195529684547,6.92863851237254,1.5273424886053324,1.486481792434489,0.0,0.0,0.0,0.0,0.0,0.0,0.32848612467447913,0.328125,0.3186492919921875,0.31901041666666663,17.83384246742353,23.517672697547816,3.224889978580177,6.345315178274177,0.8584497976715176,1.4349381896947049
500000,g_prior_exact,native_source,16,512,4,0,25.635989057831466,11.408182144165039,6.2316298289224505,2.48944091796875,52.129008108749986,23.270050048828125,-0.3479987312591352,0.11785977235888623,0.3458327133690253,0.3318996684270844,45.897378279827535,19.875635147094727,0.6666351061909139,0.6708333333333333,10.717345037031919,6.1766204833984375,11.944818038493395,6.05389404296875,8.040911493822932,3.9456024169921875,12.450186287867837,7.1669206619262695,0.567404798833596,0.5697916666666667,0.18661453764736075,0.1860294117647059,0.1181640625,0.0,6.927931517876505,6.926365933487962,1.5316014982024404,1.4855889996369842,0.0,0.0,0.0,0.0,0.0,0.0,0.32754007975260413,0.3268229166666667,0.3177299499511719,0.3177083333333333,22.333772192243487,29.44785383006092,4.5238006764324386,7.983378009218722,0.8446994641826593,1.8469941895941362
500000,g_prior_exact,native_source,32,512,4,0,29.70752621907741,13.218536376953125,8.224401174113154,2.714996337890625,59.92544325720519,26.494796752929688,-0.42757665838505976,0.1188044077476335,0.3412224400946497,0.31502767437848966,51.701042083092034,22.08592653274536,0.6683868020394215,0.6668346774193549,10.746155495755374,6.152544021606445,11.651788427494466,6.0751495361328125,7.273642269894481,3.5876827239990234,12.485061156039592,7.137626647949219,0.5686091975227323,0.5665322580645161,0.19613773943653143,0.19121151026392963,0.0732421875,0.0,6.928527486190395,6.9298317590558085,1.5309143239697312,1.4867028602828796,0.0,0.0,0.0,0.0,0.0,0.0,0.32730738321940106,0.3271484375,0.31752777099609375,0.3177083333333333,25.833102264022454,33.76781602750998,6.250634023942984,10.495937783946282,0.8511442018164852,2.148466769279894
500000,g_prior_exact,native_source,64,512,4,0,33.01381322089583,15.03444242477417,8.829721079207957,3.336994171142578,65.98722578026354,28.924087524414062,-0.24271507987412516,0.1485241596852852,0.31899521261627317,0.30268944253218255,57.157504701055586,23.995941162109375,0.6691433001835054,0.6690017391882312,10.665117873577401,6.292579650878906,11.201073943637311,6.456787109375,6.773998945951462,3.3302764892578125,12.41806853433809,7.340806245803833,0.5667933775405857,0.5622318289909016,0.19406183186254122,0.18589171245421246,0.04248046875,0.0,6.927977803980947,6.925335111496416,1.531051235047333,1.4819925126935907,0.0,0.0,0.0,0.0,0.0,0.0,0.32735665639241535,0.32747395833333337,0.31750615437825525,0.31754557291666663,28.862643502978607,37.631510003842415,6.720425321324728,11.104583741771053,0.8795746534062034,2.389233551088107
